id,username,tweet
1933008180,thehappykid,i wonder kung sino kaya ang least young sa ating lahat @gschan @InkBlue @ItsJustDi @akomuzikera pero it doesn't matter. we all look young 
1933008227,meetsamer,@murielskaf good morning sunshine 
1933008273,skyjuices,@cheltyl hahaha love to eat!  are u still cooking a lot?  
1933008374,timpo88m,"@Renoah No, we wouldn't strike, we would just go back to the &quot;an army of one&quot; slogan, send one guy, and the rest of us would take a break "
1933008393,xxKrissy,@mileycyrus its not that late milez. but i do sujest you get some sleep soon. sweet dreams! 
1933008406,jyl_MomIF,@heyhotmess Not for a while... busy moving...  #gno
1933008491,KNicholeMusic,FOLLOW ME!!!!  #unfollowdiddy
1933008629,itsclaire_e,ditto   @jaymillion @Mic1 @abadchris @DelTheMusician @christinaluna @hazeldb  @itsmichellepark  @gabebondoc @tiffanywon  @amplifiedent
1933008684,whattajerk,@mileycyrus hey miley! are u going to have your concert here in the Philippines? 
1933008706,GeoffersOnline,"Yaaaaaaaawn... It's another day but hey, it's Wednesday already "
1933008707,amaccord,@dannygokey I haven't seen it but I am pretty sure you should show yourself outside US someday.  
1933008768,_fn,@psychomuffin sooo great 
1933008782,Justblakeb,"GO BROBEE, GO BROBEE, GO, GO, GO BROBEE! I LIKE TO DANCE!  hahaha so funny... Shower time! Text me!!! ;)"
1933008812,swapna111,"@RinkuKilla follow more people dhakkan, also you could fill it with your own tweets "
1933008885,transicle,for some reason it bothers me when people do smiley faces like (: instead of 
1933008936,nursejennifer,@ashleygreen thank u Ashley!!! That was sooo sweet  u made my night!
1933009051,slworking,@RayShobe I wear sandals all the time - even when using the trimmer.  I've only had the line come in contact with my toes once.  
1933009058,RBCKINGPIN,@SongzYuuup  I Need A Girl Is A Sick Track bro Good Working Looking Foward To Ur New Tracks Big Fan 
1933009136,matz110,"had a girls Topes night, looking forward to the rest of this wonderful week "
1933009350,eeerawk,i have the most amazing boyfriend  *sigh* Until tomorrow tweeters. Night.
1933009426,tnicholson,@mubix wonder if the code changed this weekend?  Wasnt it done just updating the docs?  Guess i need to build it all over again. 
1933009490,Irv25,"@NIYANA man down,code 10...I'm going 2 try &amp; get some rest again...THANKS 4 ALWAYS SHOWIN' LOVE 2 ME...means a lot!!!  have a great nite!!"
1933009513,Eternal_Enigma,@Santooo78 sure w/e you say  but once you get sick again i'm going to be there to tell you I told you so =D
1933009559,MissMadalena,@adrianwuzlike we could freaking walk to &amp; from there 
1933009566,kezwilliams13,unfortunately i gotta suffer daytime tv all mornin 
1933009769,shaminxo,@mrskutcher I like that photo of yours 
1933009833,jemariie,@nicolerichie http://twitpic.com/590hi - lol. this is so cute. 
1933009881,HannahRoze,@Mowg meeee tooo 
1933009892,MaraBG,@Adamfyre I've been an activist my entire life. Happy day when I can be inactive 
1933009966,RA3KiiD,@jeasyweezybaby I use jamglue.com and download straight from the internet. You took a whole 48 hrs to twit a nigga back!! 
1933009978,Dannnnee,I am getting lots of followers 
1933009988,wendztm,explaining twitter to a new friend 
1933009992,therealmigo,"@anavalesmil It's ok, don't worry  #therealmigo"
1933010015,Mewee,"http://twitpic.com/61g05 - me and my friend at work, paramedic at NATO meeting in Oslo yesterday "
1933010023,ebayed,ebayed ! @afitillidie13 pretty decent. sold some shit on ebay and bought some boots. rad  lol so why g.. http://bit.ly/o6r5z
1933010113,jessmarrieee,goodnight. :* the Cavs are pretty much fucked..hm. LETS GO LAKERS!! 
1933010127,AlluringBri,going to sleep after finding a bunch of movies to watch through netflix 
1933019466,lindanaiman,Reflecting on the coaching I've offered today to those recently laid off. Inspiring and fulfilling. v. happy. 
1933019467,Luckystar1013,@sandeepparikh Nope just soon enough 
1933019472,Noway57,Having my lunch with my mom and dad..tweet later 
1933019489,nileshtrivedi,@prateekdayal Great post! Most of your recommendations are bang on.  Funding your startup by consulting on the side: http://bit.ly/pSSCh
1933019490,Dannnnee,"@crazy_kidd88 Hello  Not alot, MySpacein' and looking through YouTube. What are you up to?"
1933019507,gabysslave,"Morning all! Looks to be a rainy day today, better make sure we take an umbrella! "
1933019543,iz_g,@bar0s yes m'dear! yay i shall see you later 
1933019576,k00kiecrisp,@jeffarchuleta Thanks for clearing up the confusion.  
1933019600,elehcimichele,@whatacatchsarah starbucks is the best 
1933019643,markjeee,"@gregmoreno haha, i know, when i canceled my cards, they said i'll regret it, and it will ruin my credit score. and i can't do it! "
1933019667,mshampton24,@gigimaguire I'm waitn on her so I can come n june she shld be back then  she musta fell n luv lmao
1933019683,pri5cilla,@calurpal you look like a blonde emo! haha 
1933019747,jimmyricard71,@TaraLynnFoxx do tell 
1933019791,relynchjr,oh &amp;&amp;&amp; before i forget I want to welcome @theaaronecstasy to my twit fam 
1933019832,ozjess,Woohoo 2weeks till P!NK concert in Sydney 
1933019840,lizguana,@CompanyManComic - Who me? I don't know what you're talking about.  LOL!  
1933019877,Jamie_Cheroske,"Busy, busy, busy week. I'm excited. "
1933019882,dhauenstein,"@curtw Always was, always will be. Scanners and code assessment tools suck big time when it comes to the REAL bugs. "
1933019899,rachelhart,@brcphoto i can't complain!  hawaii is almost like oklahoma....you're not missing much   i'll have to check about aug. 15th.
1933020008,nettsu,i'm heading home 
1933020016,georgiarosek,@lilyroseallen Bahaha. Ok. Rant over now. Sorry for messing your page :S PS - looking forward to seeing you in Brisvegas in June... 
1933020073,dannyishaute,@JuanMontoya yayyy! thats exciting I feel very honored 
1933020163,xxKrissy,listening to a really sad song.. almost making me cry.. Here Comes Goodbye - Rascal Flatts. Going back into my lovey-dovey mood. 
1933020167,DebraKay1,"Meg emailed me and is a good bet for the Labor Day weekend trip, although may just join us for a day....I'll finally get to meet her  "
1933020209,PamsLove,@musicsinmyveins i like baseball myself 
1933020245,nikkimac,More tye-dyeing. My friends are amazing. Be jealous 
1933020251,icarlyfacts,"@JennetteMcCTeam Hey, can you give us a hand in followers? Thanks a ton! "
1933020254,Deeze925,@IQofHbz true that!! It would be a little hard for me to catch all the shows! Lol but good reasoning 
1933020266,Amy_Mitchell,New level of the mall opens tomorrow...guess whos going!?! MEEEEE! And going to see angels and demons  Im so excited 
1933020276,vbadtz,"@wilshipley on Hartford?! My good friend lives on Hartford, behind the theater  Small world."
1933020298,_alps,Check out hilarious nuggets at http://www.dubyaspeak.com/ 
1933020313,hannah_tannah12,"@XxXLILASHEYYXxX oh, hey there cutie "
1933020381,galangster,@lilalam WOOT! Thats awesome. Ill do it with ya next time 
1933020390,leeleegrc,"@muffinzandcatz The window in my bedroom opens  But never fear, Freddy Mercury is safe and sound, subleasing Joanna's room."
1933020476,egoins22,"@AdamGoldston mostly because we love their lifestyle! The trips, women, men worshipping them honestly is priceless "
1933020592,offcialxmshae,@Tsmoov lol- To be honest i'm thinking you should refresh my memory i a little/ 
1933020610,C_Joy,"Tearing myself away from the computer &amp; Ireland pics, need to get some rest so I'll be ready to face decluttering w/ @slmar "
1933020637,SashaKane,"@barryfrangipane True to myself, keeps changing. In the end I hope will stand a woman who is mature. level headed and kind. "
1933020683,Bizcuits,@theskorpion yeah but i'm about to go to sleep 
1933020702,Indica22,@wentworthmiller yah gotta love the MIA!! 
1933020717,pharmyr,is      the sun is back
1933020730,hopeinhell,@johncarneyau really? where? - pics or it didn't happen..  and here i thought my fingers had magically invented a new thing.. *pouts*
1933020755,CindiJoe,@mileycyrus .... hi miley i lov u ... i love your movieee  geniaal
1933020783,callxmyxbluff,Just dropped spencer off at home... And im a big burly gay man! 
1933020913,vfclicious,"going out w /laura,,,,, "
1933020945,syndicate925,"@r0see way to spread the word  PS, we're going out for drinks once I get back to LA."
1933020967,fastracer,I love my Slacker radio...got it from Woot.com for $49!! 
1933021011,LauraShack,had a good day 
1933021035,paavani,"@tarushikha dont worry, girls talks never finish  welcome to gang  @suddentwilight @twilightfairy @paavani @sharanya ."
1933021063,J23rd,Mom likes the two new PVs.  She's watching Crazy Moon atm.
1933021081,zeet75,@forgotusername Yeah!  It looks awesome.  I really like it!
1933021178,KNicholeMusic,#unfollowdiddy FOLLOW ME!!!!  No really you should lol
1933021201,FlyyGirl1985,is saying &quot;funny how you never know who you're going to need or who will need you. Respect Yourself+Respect Others! 
1933021337,kattak33,"Life is so exciting! Get to see my boyfriend tonight PLUS Asha, my cat, is recovering from her injury. I am very blessed! Play time now. "
1933021366,ericanicole_,myfoot is freezing. I need sleep. thanks to my followers  I feel so special :p
1933021396,spurofmoment,On my way home. And I agree: Kyle sandilands is a shithead. THE CHASER TONIGHT ABC1 @the_chaser_ 
1933021398,Flavio_Fachel,@crackpotideas tem ga�cho tb... 
1933021424,NicoleForce,"@bobbyedner woo! love that place, see you on the 29th "
1933021475,tehillamusic,@joelklampert your #sundaysetlist now appear at http://bit.ly/UtVjN  
1933021513,muhmaid,At the melting pot! Happy hour. Yumm.  I hope I don't get bad gas from the cheese n beer LOL!
1933021546,marufumega,(COME AND REEEEEEEEEEEESCUE ME) OK ITS THE LAST  BYE BYE 
1933021876,kvonbelly,working on english project... fun .... 
1933021889,iChelz,aww.he thinks I forgot about him..sorryy baby 
1933021892,beyoncerockzz,I think someone on the TV is singing Irreplaceable... 
1933021897,Korben,@Fredzone : c'est surement �a oui 
1933021905,vixtoria_lee,"@npittman yeah totally, but i fear that i couldn't out run the bad guy. LOL i'd play DEAD haha. "
1933021984,jwillensky,@LMMantion I thought it might be some kind of mandate. I better check google earth to see what color my roof is 
1933022038,Tabz,@creepycat awhhh I understand 
1933022059,whitebear4ever,In the train.  Working day in brussels. Sunny day 
1933022104,shortylaney,"@cathysayss for reals! You have to go to Thursday's show too!!  if not, then we'll have to do lunch or dinner sometime."
1933022119,grayscale_red,@mrs_acm yeah it must be darn good if it kept your attention haha 
1933022154,emmie04,@mileycyrus For being basically stalked everywhere you go you handle it amazingly well. Always polite and humble  I cannot even imagine!
1933022167,leximcmillin,"&quot;Excuse me, you don't sleep with my girl &amp; then ignore her. Have you seen her? You just don't. You should be so lucky to repeat that.&quot; "
1933022228,NeekyT,chyeah with emmy at my house 
1933022254,seanchoe,@micah Great post man. You deserved to be followed! 
1933022323,ladykathrine,"Zoey's been awarded, the rain waited till it was over. Now its a perfect time for a cuppa and some tim tams "
1933022330,Chilaili,"supporting online smoke industry  have no idea what it says on my pack, it's in Russian "
1933022375,LovelyMsPumpkin,@triplejdools Def go to the pub 
1933022400,Xenoss85,@music_business Whats good news in music business? 
1933022435,EBjohns11,@arz_bayani u finally tweet with Charice  COOL!
1933022449,reema226,@_alps i got the 1st answer after googling fir bore ho gayi  sorry! LOL @ guess by @brainstuck
1933022454,snickers1015,@natesmom10 didn't you say goodnight earlier? has it been that long? lol. glad you're tweeting! 
1933022511,paul_steele,@Volcaniczz ha ha sounds a plan 
1933022554,sami_bby,@ShelbyRayne awww really thats adorable! i love zooey &amp; i wonder you she'll be in bones 
1933022672,Tyna04,Bwahahahaaha.....ohhhh this dude think hes mackkkkkin!  ROFLMAOMF
1933022683,AaronTheKaiser,"@bimada In some other countries after passing equal marriage, heterosexual divorce rates went down. "
1933022736,StaciaKane,"@leatherzebra Rubbing alcohol will remove permanent marker from skin, fyi if you didn't already know. "
1933022744,EmilyxRose92,@mileycyrus LOL well if you come to Australia that wouldnt be a problem since our night is your day and vise-versa 
1933022747,catieronquillo,"so tired, but had a fantastic day learning from @danesanders, @genehiga, and @annhamilton "
1933022786,Jessika129,jake  i think we could talk pretty much forever n never run out of things to say. your silence is never awkward
1933022811,thomasrafael,is eating strawberries..  http://plurk.com/p/whkbw
1933022891,Elin_Its_Me,"@mileycyrus You can read a book!  I do it when I cant sleep, do u have some good book? "
1933022923,marhgil,@socialnate i've never been in the US. though i'm earning US dollars online.  you should visit manila. it's fun here esp during christmas.
1933022997,trophywife13,going to my east side  apt to go night night in the nude LOL LOL LOL 
